generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,0.0,0.0,0.0,6.947756581617682,8.881784197001252e-16,0.00375,0.4066666666666667,0.5508333333333333,20.066695454940074,7734.69327290398,2036.21480945123,5.0,6.491959430633403,0.06961343478692343,0.013291666666666667,0.03972222222222222,0.20722222222222222,5.559384436603584,4474.306281713826,8896.1031444216,3.9
1,10655.497800113022,355.18326000376743,10655.497800113022,5.797623692654057,4.440892098500626e-16,0.19958333333333333,0.0,0.0,1.550711441782426,5111.154932821331,19603.726226837563,2.0,6.497686664984373,0.0064849103985685054,0.013958333333333333,0.04795833333333333,0.21255555555555555,9.037199117026393,6066.724088085331,13653.352978929925,4.133333333333334
2,10655.497800113022,355.18326000376743,10655.497800113022,5.797623692654057,4.440892098500626e-16,0.19958333333333333,0.0,0.0,1.550711441782426,5111.154932821331,19603.726226837563,2.0,6.761479955857913,0.02623318880458696,0.014875000000000001,0.008430555555555556,0.22934722222222223,2.8702508792658943,4628.8351578774245,15245.484673258885,2.533333333333333
3,10655.497800113022,532.2251511047328,10655.497800113022,5.797623692654057,4.440892098500626e-16,0.19958333333333333,0.0,0.0,1.550711441782426,5111.154932821331,19603.726226837563,2.0,6.9156054800135385,0.023451688470392425,0.01991666666666666,0.008347222222222223,0.153125,2.3191338577019165,3619.056181550861,10151.093009088678,2.1666666666666665
4,16832.385900965,1078.7243647379578,16832.385900965,5.844803159863836,3.3306690738754696e-16,0.14291666666666666,0.0,0.0,2.065606509206958,2471.347484948102,4843.51960417133,2.0,7.020195325745553,0.002526698931865402,0.02409722222222222,0.0037083333333333334,0.19659722222222223,2.699697610437277,4404.332918670654,15873.79605902876,2.3333333333333335
5,16832.385900965,737.2508952243872,16832.385900965,5.844803159863836,3.3306690738754696e-16,0.14291666666666666,0.0,0.0,2.065606509206958,2471.347484948102,4843.51960417133,2.0,7.063601556516191,0.0152401311828247,0.02344444444444444,0.0016805555555555556,0.22002777777777777,2.20140053842031,4433.981763036174,16210.996194333098,2.1666666666666665
6,16832.385900965,1068.5408151856689,16832.385900965,5.844803159863836,3.3306690738754696e-16,0.14291666666666666,0.0,0.0,2.065606509206958,2471.347484948102,4843.51960417133,2.0,6.859645611125006,0.043464506419222414,0.011263888888888888,0.010736111111111111,0.15033333333333332,1.7055243388714605,3792.120618981694,11489.778864915124,2.6333333333333333
7,23348.683777932656,1864.3276211308564,23348.683777932656,5.684602313532297,2.220446049250313e-16,0.3441666666666667,0.0,0.0,1.246998190023268,5650.190620521606,21901.14372312964,2.0,6.955692632088267,0.04988412805169557,0.0385,0.015250000000000001,0.1677638888888889,2.0992604992198007,3329.6217162407806,7834.8691939144455,2.5
8,26917.85095945815,3114.8951509622375,26917.85095945815,5.647934090986834,3.3306690738754696e-16,0.6420833333333333,0.0,0.0,1.6296774828475773,7363.39214970103,31711.05608510575,3.0,7.1381476329272635,0.008076886381949597,0.07313888888888889,0.0,0.10545833333333335,0.5315743818495303,3020.248169151277,9108.545543045417,2.1666666666666665
9,26917.85095945815,1310.6693900650096,26917.85095945815,5.647934090986834,3.3306690738754696e-16,0.6420833333333333,0.0,0.0,1.6296774828475773,7363.39214970103,31711.05608510575,3.0,7.14703054882261,0.014019596883367251,0.024402777777777777,0.03425,0.14593055555555554,1.7161466031228885,5746.495396427968,20107.642269108866,2.2666666666666666
10,26917.85095945815,926.3798833723462,26917.85095945815,5.647934090986834,3.3306690738754696e-16,0.6420833333333333,0.0,0.0,1.6296774828475773,7363.39214970103,31711.05608510575,3.0,6.9481312115554195,0.03484951646308588,0.06345833333333334,0.0067777777777777775,0.14934722222222221,1.9067738263817042,5911.846490694358,22139.276359919946,2.933333333333333
11,26917.85095945815,2067.3741978170974,26917.85095945815,5.647934090986834,3.3306690738754696e-16,0.6420833333333333,0.0,0.0,1.6296774828475773,7363.39214970103,31711.05608510575,3.0,7.129368808130712,3.9227880203422196e-16,0.04506944444444445,0.01173611111111111,0.09730555555555555,2.5193762844041654,3620.299272060581,10474.783995729056,2.8
12,26917.85095945815,1401.5119869131127,26917.85095945815,5.647934090986834,3.3306690738754696e-16,0.6420833333333333,0.0,0.0,1.6296774828475773,7363.39214970103,31711.05608510575,3.0,7.046033656963184,0.022562957265516485,0.041055555555555553,0.009180555555555555,0.21791666666666662,2.350954882245161,5731.362916281708,21066.154950747554,2.933333333333333
13,26917.85095945815,1720.5926478440153,26917.85095945815,5.647934090986834,3.3306690738754696e-16,0.6420833333333333,0.0,0.0,1.6296774828475773,7363.39214970103,31711.05608510575,3.0,7.11286507014639,0.000758205309344954,0.03605555555555555,0.005277777777777778,0.1379583333333333,1.61088086291108,3376.0488963452317,11923.17255287238,2.6
14,36154.653133902924,3824.188445511668,36154.653133902924,5.5015952829510955,4.440892098500626e-16,0.11166666666666666,0.0,0.0,1.1067528154795532,2152.7841842215603,914.4133425659586,3.0,6.983340530255779,0.004837857246399046,0.054375,0.01636111111111111,0.09793055555555556,1.6436479254022855,3217.0700212622955,8827.608938962929,2.433333333333333
15,36154.653133902924,2925.4246055014946,36154.653133902924,5.5015952829510955,4.440892098500626e-16,0.11166666666666666,0.0,0.0,1.1067528154795532,2152.7841842215603,914.4133425659586,3.0,7.128230815224924,0.008768802193749614,0.014416666666666666,0.0023194444444444443,0.10008333333333334,0.8432522280033733,2174.8781854400777,5277.300404257924,2.3333333333333335
16,43978.63591882041,3942.337017781092,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,7.118514980238799,3.7007434154171886e-16,0.023694444444444445,0.000875,0.030652777777777782,0.6640245212854398,1597.607652185397,2515.5979021383196,2.3666666666666667
17,43978.63591882041,3110.9939666324453,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,6.912822904985814,0.02245289644884425,0.058222222222222224,0.0,0.04690277777777778,1.1642504265820321,2548.773785748251,6038.632349579741,2.6
18,43978.63591882041,2732.392535205472,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,7.1551034143325145,3.589721112954673e-16,0.05465277777777778,0.005166666666666667,0.12159722222222222,1.094798589981694,1677.5674803279828,2705.4739415997856,2.466666666666667
19,43978.63591882041,2436.692237133456,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,7.162610361146062,3.1271281860275245e-16,0.029666666666666668,0.0001388888888888889,0.1020138888888889,2.009382947796682,2250.0995907407837,3966.5301296335224,2.466666666666667
20,43978.63591882041,5486.139528532719,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,7.06510874625952,3.182639337258782e-16,0.0773888888888889,0.0,0.07444444444444445,1.2852332900288628,1439.2849145514515,1768.7226298179362,2.0
21,43978.63591882041,7789.4987156399375,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,6.859651644729009,0.010670051890444596,0.11347222222222222,0.0,0.0049027777777777785,1.649362484973673,1899.347802375573,2871.3467389315024,2.2333333333333334
22,43978.63591882041,3300.986172657102,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,7.0978806096982305,2.7755575615628914e-16,0.03991666666666667,0.0,0.03140277777777778,0.8319118790668916,1959.5489180746636,3991.226327718562,2.1333333333333333
23,43978.63591882041,2512.2573075497103,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,7.176996461879399,2.7385501274087196e-16,0.025236111111111112,0.0,0.10424999999999998,1.0129729252862127,2074.2604079968,4525.2319724127055,2.3333333333333335
24,43978.63591882041,3439.6432867403114,43978.63591882041,5.101413007663102,2.220446049250313e-16,0.5583333333333333,0.0,0.0,1.2331899963327941,1871.1675046059781,1937.6024605778366,2.0,6.960116050879687,0.016724108607316997,0.03191666666666667,0.009847222222222222,0.14479166666666668,1.260791839590668,2646.7492127201726,4742.622979392578,2.1333333333333333
