generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,0.0,0.0,0.0,7.581576745688433,6.661338147750939e-16,0.0,0.010833333333333334,0.6616666666666666,15.78207920288638,3864.83400523821,6402.961619202606,6.0,6.258934262562254,0.09884944554234378,0.006583333333333333,0.11518055555555556,0.30020833333333335,9.881756896186825,5053.245871184711,7620.533035145215,7.633333333333334
1,0.0,0.0,0.0,7.581576745688433,6.661338147750939e-16,0.0,0.010833333333333334,0.6616666666666666,15.78207920288638,3864.83400523821,6402.961619202606,6.0,6.712703337853259,0.028903297485428074,0.005111111111111111,0.014291666666666668,0.19748611111111108,4.250280098222026,3501.8109318091865,7097.306604849629,6.466666666666667
2,0.0,0.0,0.0,7.581576745688433,6.661338147750939e-16,0.0,0.010833333333333334,0.6616666666666666,15.78207920288638,3864.83400523821,6402.961619202606,6.0,6.415222804216449,0.1100149306713951,0.009500000000000001,0.03593055555555556,0.22344444444444445,5.466551191455603,3928.060422729655,8050.328340639494,6.133333333333334
3,3416.759522303966,113.89198407679888,3416.759522303966,6.674602611329296,2.220446049250313e-16,0.0,0.0,0.0,0.0,3918.9891340881054,12753.329439497715,3.0,6.511006762370132,0.041492422588599503,0.011527777777777777,0.03930555555555556,0.22398611111111114,7.005592049420465,3851.9975801517985,7776.718301548776,5.533333333333333
4,3825.3695763456108,264.4622688546798,3825.3695763456108,6.7296158153870875,2.220446049250313e-16,0.0,0.0,0.0,0.0,3918.9891340881054,12753.329439497715,3.0,7.098520714279421,0.001193243927599258,0.0013611111111111111,0.0,0.09518055555555556,2.0486194754907303,3528.175384218456,10378.592038926057,2.6333333333333333
5,3825.3695763456108,227.96942542069579,3825.3695763456108,6.7296158153870875,2.220446049250313e-16,0.0,0.0,0.0,0.0,3918.9891340881054,12753.329439497715,3.0,6.904250367804305,0.01013089289425658,0.005722222222222223,0.0,0.11245833333333334,2.460061563730605,4254.778948677921,14339.670579797,3.1
6,23912.74260369573,1449.9324539214033,23912.74260369573,5.970640687325894,2.220446049250313e-16,0.525,0.0,0.0,1.5621715376887486,4395.408488174907,15466.519169957288,2.0,6.847590171930586,2.7755575615628914e-16,0.020486111111111115,0.003972222222222222,0.08420833333333334,3.2591746830401958,3954.582442742128,12454.432709552771,3.066666666666667
7,23912.74260369573,3330.7876646902664,23912.74260369573,5.970640687325894,2.220446049250313e-16,0.525,0.0,0.0,1.5621715376887486,4395.408488174907,15466.519169957288,2.0,6.96211292171993,0.004142388999209752,0.042625,0.010069444444444443,0.11045833333333334,1.9383236991119428,3976.3905273016408,12777.907775433756,2.466666666666667
8,25345.83515113525,2461.917494807451,25345.83515113525,5.893087075927209,4.440892098500626e-16,0.4766666666666667,0.0,0.0,1.2654786547206822,4395.408488174907,15466.519169957288,2.0,6.932791207364787,0.0050133922378194805,0.05752777777777777,0.000125,0.09786111111111111,2.087216234562085,3818.4365917533546,11634.15312491778,2.2333333333333334
9,25345.83515113525,1952.8331660645442,25345.83515113525,5.893087075927209,4.440892098500626e-16,0.4766666666666667,0.0,0.0,1.2654786547206822,4395.408488174907,15466.519169957288,2.0,7.022664947973413,0.0052723961183815116,0.03727777777777777,0.0,0.12281944444444445,1.8010458344689515,4132.143028288159,14875.679834664177,2.066666666666667
10,36100.22862016334,2952.9903813802953,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,6.829360341558257,3.515706244646329e-16,0.05123611111111111,0.009972222222222223,0.09152777777777779,2.1849649405481673,4253.840818211664,13307.508493213425,2.1
11,36100.22862016334,1817.420672188937,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,7.075498267114543,0.004673404664182298,0.02,0.0,0.096875,2.2026123405537286,3706.130922325468,10693.097809223978,2.1
12,36100.22862016334,4426.348275656593,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,6.878677163465043,0.03098746679416479,0.08361111111111111,0.014888888888888889,0.11534722222222223,2.4972879119128795,4072.269675702191,12589.703645682584,2.3333333333333335
13,36100.22862016334,3547.4634964851575,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,7.095275691433744,2.997602166487923e-16,0.029875,0.0018611111111111111,0.18380555555555553,3.004588558199298,3986.047619206327,9016.781824320904,2.2333333333333334
14,36100.22862016334,1702.4577120117326,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,6.82715115856065,0.02750679886234107,0.021694444444444447,0.010722222222222222,0.16504166666666664,4.763263123330034,4352.268641956573,10434.433000387253,2.4
15,36100.22862016334,4754.079589789126,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,6.863883545308857,0.002422879940779521,0.059097222222222225,0.0,0.07401388888888889,1.9784835096597537,4077.011918467699,12382.977965884396,2.0
16,36100.22862016334,1635.6153789122934,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,7.111070497796032,0.005153797350830023,0.02622222222222222,0.0027500000000000003,0.13930555555555554,4.56116794389801,4017.224679302134,10202.202940090017,2.1666666666666665
17,36100.22862016334,4557.746061164414,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,6.628532042617447,3.293661639721298e-16,0.07330555555555555,0.007,0.058583333333333334,3.3633166330864364,4577.863975337983,13886.079596248559,2.2666666666666666
18,36100.22862016334,1382.9289184164993,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,7.038673176074762,3.6267285471088446e-16,0.029791666666666668,0.008736111111111111,0.16352777777777777,2.8665107794612723,4066.7369288881882,10395.182457017245,2.066666666666667
19,36100.22862016334,1675.9288543428381,36100.22862016334,5.267845263146081,2.220446049250313e-16,0.5545833333333333,0.0,0.0,1.5098949999934972,4764.7184338565885,17598.779745115095,2.0,7.09787728448112,0.0007648308712281097,0.04009722222222222,0.0,0.06266666666666666,1.555875231719311,3651.873565069138,12993.24006383275,1.7666666666666666
20,36820.46787468303,5932.948649610717,36820.46787468303,5.129787314501009,2.220446049250313e-16,0.35083333333333333,0.0,0.0,1.1426594879544765,7250.028004825964,32167.96935434232,2.0,6.722367228150975,0.008803938434619048,0.07711111111111112,0.0,0.09241666666666666,1.5195776546894848,4376.60434954317,14133.315881551809,2.2
21,36820.46787468303,4417.936607778286,36820.46787468303,5.129787314501009,2.220446049250313e-16,0.35083333333333333,0.0,0.0,1.1426594879544765,7250.028004825964,32167.96935434232,2.0,6.800046874418517,0.042949528106141346,0.07777777777777777,0.010069444444444445,0.12911111111111112,4.127280310764989,4377.446156075381,13042.266623464651,2.2
22,36820.46787468303,3483.5223911549615,36820.46787468303,5.129787314501009,2.220446049250313e-16,0.35083333333333333,0.0,0.0,1.1426594879544765,7250.028004825964,32167.96935434232,2.0,7.005643873949049,0.026782022416115884,0.04019444444444444,0.011444444444444445,0.11230555555555556,2.1210396754326846,3889.2044383627085,11774.549546341299,2.2666666666666666
23,40349.35098011063,6387.538774299543,40349.35098011063,5.19598278483544,2.220446049250313e-16,0.5579166666666666,0.0,0.0,1.1364276629037084,3084.564419662937,8103.246824749695,2.0,6.999045605915496,2.55351295663786e-16,0.05283333333333332,0.0,0.11555555555555556,4.155105481177723,4377.168229301253,14429.905487188305,2.1333333333333333
24,40349.35098011063,3230.088310839782,40349.35098011063,5.19598278483544,2.220446049250313e-16,0.5579166666666666,0.0,0.0,1.1364276629037084,3084.564419662937,8103.246824749695,2.0,6.990415662742746,2.294460917558657e-16,0.01868055555555555,0.00015277777777777777,0.12844444444444444,2.7812580366306037,4448.762445430498,15311.978496945543,2.2
25,40349.35098011063,4540.504916059117,40349.35098011063,5.19598278483544,2.220446049250313e-16,0.5579166666666666,0.0,0.0,1.1364276629037084,3084.564419662937,8103.246824749695,2.0,6.803774962694456,3.182639337258782e-16,0.03804166666666667,0.002861111111111111,0.06569444444444444,2.4149069857083925,4502.3041793396305,14050.414648736165,2.0
26,40349.35098011063,2973.010649046659,40349.35098011063,5.19598278483544,2.220446049250313e-16,0.5579166666666666,0.0,0.0,1.1364276629037084,3084.564419662937,8103.246824749695,2.0,6.995200435000908,2.997602166487923e-16,0.03273611111111111,0.0019027777777777778,0.10076388888888889,2.171995141330757,3653.652745476068,10581.458875195325,2.1666666666666665
27,40534.826222970856,7218.349774818595,40534.826222970856,5.091061888367135,2.220446049250313e-16,0.4816666666666667,0.0,0.0,1.2098124042124832,3084.564419662937,8110.360604139656,2.0,6.744938116953048,0.006659276603218429,0.08365277777777778,0.006416666666666667,0.08301388888888889,2.2344689380915366,3384.0238214010596,7524.324550399915,2.1333333333333333
28,40534.826222970856,4060.196729166057,40534.826222970856,5.091061888367135,2.220446049250313e-16,0.4816666666666667,0.0,0.0,1.2098124042124832,3084.564419662937,8110.360604139656,2.0,6.739837787023208,0.01926278844202318,0.03848611111111111,0.00018055555555555557,0.12862500000000002,5.246022107509229,4240.74542280227,10359.163947410025,2.566666666666667
