generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,6363.190325691732,321.635525764352,6363.190325691732,6.363714870396285,3.3306690738754696e-16,0.2520833333333333,0.0,0.0,1.8379517224736648,2082.2137128283257,493.2822769699143,4.0,6.52730065058441,0.09266267639765866,0.012708333333333332,0.050527777777777776,0.3112361111111111,6.411386373578214,4858.748918976217,10143.501692831527,4.233333333333333
1,23333.41274655628,989.8867690749338,23333.41274655628,6.248552581881117,4.440892098500626e-16,0.0,0.0,0.0,1.300619229651651,1200.0,0.0,2.0,6.798195003554597,0.009553257722884826,0.013305555555555553,0.004819444444444445,0.14708333333333332,2.927812375416991,2805.7175831624454,5520.031096500121,4.2
2,23333.41274655628,3294.7096964394473,23333.41274655628,6.248552581881117,4.440892098500626e-16,0.0,0.0,0.0,1.300619229651651,1200.0,0.0,2.0,6.989515836705626,3.2566542055671256e-16,0.016402777777777777,0.0031805555555555554,0.07183333333333335,1.2130753990934393,1642.6846698675847,2495.1695862169236,2.566666666666667
3,23333.41274655628,3018.1392996710542,23333.41274655628,6.248552581881117,4.440892098500626e-16,0.0,0.0,0.0,1.300619229651651,1200.0,0.0,2.0,6.980985266891788,4.144832625267251e-16,0.009680555555555555,0.015777777777777776,0.06391666666666666,1.1483559277439086,2185.0639981905288,5307.066011875688,2.5
4,23333.41274655628,2853.7623427843228,23333.41274655628,6.248552581881117,4.440892098500626e-16,0.0,0.0,0.0,1.300619229651651,1200.0,0.0,2.0,7.05611996489191,3.182639337258782e-16,0.007277777777777777,0.0,0.09543055555555553,1.5609872065876103,1156.5605091117222,757.7176120955776,2.466666666666667
5,35287.24478932054,5512.784211222478,35287.24478932054,5.519124933512606,2.220446049250313e-16,0.15666666666666668,0.0,0.0,1.1839458568568868,1200.0,0.0,2.0,7.068296664532751,2.794061278639977e-16,0.035625,0.0,0.03323611111111111,0.9602053018661221,1379.4057141607311,2234.773384741276,1.9666666666666666
6,35287.24478932054,3629.608976533249,35287.24478932054,5.519124933512606,2.220446049250313e-16,0.15666666666666668,0.0,0.0,1.1839458568568868,1200.0,0.0,2.0,6.963894755846941,0.02910161342949015,0.02709722222222222,0.008013888888888888,0.17002777777777778,1.4462042334536596,1482.439318501373,1767.4533482552383,2.2333333333333334
7,35287.24478932054,1824.1865611504404,35287.24478932054,5.519124933512606,2.220446049250313e-16,0.15666666666666668,0.0,0.0,1.1839458568568868,1200.0,0.0,2.0,7.191746186762305,2.886579864025407e-16,0.005583333333333333,0.0,0.16923611111111111,1.8081486847635195,1544.4663779610544,2470.0858388075376,2.2333333333333334
8,35287.24478932054,4740.813705460166,35287.24478932054,5.519124933512606,2.220446049250313e-16,0.15666666666666668,0.0,0.0,1.1839458568568868,1200.0,0.0,2.0,6.938324050278109,2.8495724298712354e-16,0.03229166666666667,0.0,0.08612500000000001,1.8257565570967382,974.1214948576412,4.934369460677201,2.1666666666666665
9,35287.24478932054,4924.55191206774,35287.24478932054,5.519124933512606,2.220446049250313e-16,0.15666666666666668,0.0,0.0,1.1839458568568868,1200.0,0.0,2.0,6.789985432215741,0.0066019166390860915,0.021513888888888888,0.0018472222222222223,0.10043055555555555,2.398842618173224,1682.6842584017872,2473.590066521234,2.066666666666667
