generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,15820.807207236521,989.1956605634813,15820.807207236521,5.80066398646535,2.220446049250313e-16,0.0,0.0,0.0,2.4219217912368247,1410.0328063270335,79.1892712010023,3.0,6.288274276360783,0.05932340223619378,0.018611111111111113,0.01876388888888889,0.13527777777777775,4.240762436609988,4268.102997970602,10235.288783930806,3.8666666666666667
1,15820.807207236521,1036.1840202416363,15820.807207236521,5.80066398646535,2.220446049250313e-16,0.0,0.0,0.0,2.4219217912368247,1410.0328063270335,79.1892712010023,3.0,6.82899624325701,2.9790984494108365e-16,0.018055555555555557,0.0015833333333333333,0.10079166666666665,2.15195870498576,3120.9454172502064,7923.885364102262,3.066666666666667
2,21226.125319303537,2231.366378020639,21226.125319303537,6.2314322980653625,1.1102230246251565e-16,0.0,0.0,0.0,1.5201395566372764,1256.4875023249353,0.0,2.0,6.725286290926928,0.04114894592055321,0.006194444444444444,0.01620833333333333,0.09997222222222221,2.7708142809742506,2089.1846915617302,4251.843276396979,2.7
3,21226.125319303537,1878.9697232102737,21226.125319303537,6.2314322980653625,1.1102230246251565e-16,0.0,0.0,0.0,1.5201395566372764,1256.4875023249353,0.0,2.0,6.95242796353939,0.05391546642095209,0.022625,0.015916666666666666,0.1605972222222222,3.026134585514338,1976.7946672101573,2861.875739913726,2.3333333333333335
4,21226.125319303537,2377.0729848941605,21226.125319303537,6.2314322980653625,1.1102230246251565e-16,0.0,0.0,0.0,1.5201395566372764,1256.4875023249353,0.0,2.0,6.933073910755022,5.033011044967376e-16,0.018555555555555554,0.025861111111111112,0.09940277777777777,2.0870745985593913,2135.779991717221,3703.1103997938308,2.3333333333333335
5,21226.125319303537,1198.2889730612958,21226.125319303537,6.2314322980653625,1.1102230246251565e-16,0.0,0.0,0.0,1.5201395566372764,1256.4875023249353,0.0,2.0,7.0185140623441375,0.01808762965438738,0.022444444444444444,0.0,0.03986111111111111,1.6835308220231637,2059.9495109315803,3965.1447881559116,2.033333333333333
6,21226.125319303537,1710.2573604396296,21226.125319303537,6.2314322980653625,1.1102230246251565e-16,0.0,0.0,0.0,1.5201395566372764,1256.4875023249353,0.0,2.0,7.3496586342313135,2.331468351712829e-16,0.011958333333333333,0.0,0.018375,0.3948799317035186,1350.8638091950525,2148.8559228426916,1.7666666666666666
7,30561.81889415202,4215.686492830787,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.868629058125433,0.0006471299610112446,0.020874999999999998,0.0,0.043958333333333335,1.8066147162937476,1944.0451320274708,3745.936415540324,2.1333333333333333
8,30561.81889415202,3597.360628627333,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.066028855911402,2.4054832200211723e-16,0.026972222222222227,0.0,0.005236111111111111,0.6705342475921953,1760.5586493579208,3923.013038472323,1.9
9,30561.81889415202,3153.890847552095,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.161519086047763,2.498001805406602e-16,0.024375,0.0,0.028444444444444442,0.8554114741916831,1999.8281627245522,3731.5878720159462,2.3
10,30561.81889415202,1155.6712673100205,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.123676914856737,0.006450306013548671,0.013736111111111112,0.0,0.03805555555555555,2.426119803816941,1597.6417079759924,3191.913919863254,1.9333333333333333
11,30561.81889415202,2312.358580161211,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.106162524123262,2.3684757858670006e-16,0.01404166666666667,0.0,0.08747222222222222,1.0450437080434594,2049.6440192883742,3152.6627900656886,2.1666666666666665
12,30561.81889415202,4039.992584491606,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.928497144761743,3.552713678800501e-16,0.020833333333333336,0.010027777777777778,0.020777777777777777,1.1341749482118797,2345.0687751228897,5781.96625095824,2.0
13,30561.81889415202,1755.5603034760463,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.929419967289182,0.02323977823710651,0.028263888888888887,0.022861111111111113,0.06726388888888889,2.1229375973923577,2326.68095849084,4370.766429911874,2.1333333333333333
14,30561.81889415202,2559.43484681156,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.18129625292993,0.01683174605154788,0.02848611111111111,0.007680555555555555,0.04593055555555556,1.1153611861886203,1883.6596522991654,2995.5295338867145,2.033333333333333
15,30561.81889415202,5939.717172435378,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.725049464543034,2.4424906541753446e-16,0.05888888888888889,0.0010694444444444445,0.05447222222222223,1.0617087013661108,2693.7097530546885,7326.682787493921,2.1666666666666665
16,30561.81889415202,1587.2624189433495,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.154406220520756,3.3861802251067273e-16,0.017597222222222222,0.011569444444444443,0.12470833333333334,2.347866692256984,2128.5141538497646,4392.256424406921,2.3666666666666667
17,30561.81889415202,3608.194746614365,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.648473897778953,0.04885537426606091,0.04741666666666667,0.025694444444444447,0.05666666666666667,2.421924246787431,2658.6051546759018,6044.592734137485,2.433333333333333
18,30561.81889415202,4017.183236778389,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.887078610324625,0.03508078039142306,0.04859722222222222,0.005138888888888889,0.06188888888888889,1.3567526967553614,1757.2262352749974,3055.30324451288,2.066666666666667
19,30561.81889415202,2425.2666935226557,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.079579401039402,0.004822330342923734,0.030041666666666668,0.0,0.024083333333333335,1.438021503106865,2199.2296950407695,5127.424639419886,2.0
20,30561.81889415202,3493.2899497179606,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.8708466271667445,0.010108749360060768,0.04883333333333333,0.0,0.011055555555555556,1.0009284589792025,2046.8601196459495,4670.700670794865,2.066666666666667
21,30561.81889415202,3625.9873383532276,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.1253457973913195,2.1279274638648835e-16,0.01798611111111111,0.0,0.03472222222222222,1.4546038045087877,2367.683480986243,7023.402615278772,1.8666666666666667
22,30561.81889415202,2816.9783119539907,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.855675110482379,2.572016673714946e-16,0.052458333333333336,0.0064444444444444445,0.03812499999999999,2.2813946106186433,2654.794182935555,6339.72152101528,2.2
23,30561.81889415202,3944.9265589666556,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.043958708968587,2.3684757858670006e-16,0.042472222222222224,0.0,0.035791666666666666,1.0901454774658677,2145.5320426666485,4820.174500873809,1.9
24,30561.81889415202,2518.0397872772164,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.13486813475693,0.008622376615466745,0.02788888888888889,0.0038888888888888888,0.04609722222222222,1.027438683953822,1930.6294690282116,4159.158750073144,1.9333333333333333
25,30561.81889415202,2476.3126344165444,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.161018400966284,2.3777276444055435e-16,0.07104166666666667,0.004694444444444445,0.05351388888888889,0.7446874451608739,2369.2690599702087,4629.829363614569,2.1333333333333333
26,30561.81889415202,2543.194426879473,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.046880328745501,0.003671111834844935,0.03765277777777778,0.004888888888888889,0.086625,2.2102753169773637,1811.370209410896,2445.8263955939033,1.9666666666666666
27,30561.81889415202,4163.927638406475,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,7.027236050066192,3.3491727909525555e-16,0.03308333333333333,0.0037916666666666667,0.09533333333333333,1.7094800090589604,2171.134447122155,3490.50126358038,1.9
28,30561.81889415202,2719.982288951932,30561.81889415202,5.67120014214129,2.220446049250313e-16,0.19041666666666668,0.0,0.0,1.0779462013956411,2442.7311018636183,4686.158321088531,2.0,6.89534117240051,2.220446049250313e-16,0.06195833333333334,0.0,0.06970833333333333,2.0792001597593965,2211.17169763298,4429.711027974079,2.1
29,36427.401836909004,4579.146109881843,36427.401836909004,5.4185500599555345,2.220446049250313e-16,0.46958333333333335,0.0,0.0,1.083763083699464,2440.665705077249,4694.183114841332,2.0,7.001928444129876,2.7570538444858055e-16,0.06504166666666666,0.0037222222222222223,0.10822222222222223,1.8259734755916115,2560.2202799726574,5265.011218821418,2.1
30,36427.401836909004,6245.702616643265,36427.401836909004,5.4185500599555345,2.220446049250313e-16,0.46958333333333335,0.0,0.0,1.083763083699464,2440.665705077249,4694.183114841332,2.0,6.921637070721734,2.257453483404485e-16,0.0677638888888889,0.0,0.03658333333333333,1.0613833706462974,1982.633498276203,4032.5432200016394,1.9666666666666666
31,36427.401836909004,5256.445509271495,36427.401836909004,5.4185500599555345,2.220446049250313e-16,0.46958333333333335,0.0,0.0,1.083763083699464,2440.665705077249,4694.183114841332,2.0,6.806481440462721,0.013115478341502704,0.0715,0.007305555555555556,0.03184722222222222,2.1387208627228325,2292.762132325408,4623.383859029332,2.1333333333333333
