generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,28578.35399952919,952.6117999843063,28578.35399952919,5.426912221985872,4.440892098500626e-16,0.08875,0.0,0.0,1.1413683804402808,4155.817344597266,13763.687236652915,4.0,6.595678819022336,0.042907121119170305,0.008944444444444444,0.03038888888888889,0.22202777777777777,4.793369133152926,5181.547996636424,13077.495923844412,3.933333333333333
1,28578.35399952919,1280.9500297689606,28578.35399952919,5.426912221985872,4.440892098500626e-16,0.08875,0.0,0.0,1.1413683804402808,4155.817344597266,13763.687236652915,4.0,6.5828932539067795,0.05992507864306904,0.037138888888888895,0.013944444444444447,0.22587500000000002,4.290712726044097,3809.706962402262,9230.946894434053,3.7333333333333334
2,28578.35399952919,1931.5444570233242,28578.35399952919,5.426912221985872,4.440892098500626e-16,0.08875,0.0,0.0,1.1413683804402808,4155.817344597266,13763.687236652915,4.0,6.85293487614443,3.589721112954673e-16,0.009097222222222222,0.004125,0.16681944444444444,2.340625455780042,4410.204674026807,15598.949512182677,3.033333333333333
3,28578.35399952919,1373.6460588044886,28578.35399952919,5.426912221985872,4.440892098500626e-16,0.08875,0.0,0.0,1.1413683804402808,4155.817344597266,13763.687236652915,4.0,7.002489329130024,0.014344104428316662,0.009527777777777779,0.01901388888888889,0.12865277777777778,2.265314061050805,3490.150218861788,9992.134988432075,3.1
4,28578.35399952919,2166.5547299953855,28578.35399952919,5.426912221985872,4.440892098500626e-16,0.08875,0.0,0.0,1.1413683804402808,4155.817344597266,13763.687236652915,4.0,6.772563526919977,0.016773302375699257,0.05747222222222222,0.010055555555555555,0.09233333333333334,2.903467243230857,3323.987462926721,8841.846502039825,3.5
5,28578.35399952919,1553.72494969879,28578.35399952919,5.426912221985872,4.440892098500626e-16,0.08875,0.0,0.0,1.1413683804402808,4155.817344597266,13763.687236652915,4.0,6.817308026096004,0.047807044067907666,0.030416666666666668,0.008277777777777778,0.1337638888888889,2.0678244567856003,3178.499228722817,9011.711411056525,3.5
6,39338.69287360217,2517.252154602909,39338.69287360217,5.387787100292347,3.3306690738754696e-16,0.43583333333333335,0.0,0.0,1.2689396401634154,1200.0,0.0,2.0,6.65577393793474,0.009971175491261967,0.031027777777777776,0.0054444444444444445,0.11476388888888887,4.126005191714037,3786.868111376642,10966.451831437576,3.3666666666666667
7,39338.69287360217,2746.0590450430814,39338.69287360217,5.387787100292347,3.3306690738754696e-16,0.43583333333333335,0.0,0.0,1.2689396401634154,1200.0,0.0,2.0,6.984685195068788,3.0716170347962664e-16,0.03984722222222222,0.0,0.10673611111111111,1.383694872236364,1781.1179291243352,3419.9113521057147,2.3666666666666667
8,39338.69287360217,2443.795581131506,39338.69287360217,5.387787100292347,3.3306690738754696e-16,0.43583333333333335,0.0,0.0,1.2689396401634154,1200.0,0.0,2.0,7.0643266324727625,3.2566542055671256e-16,0.05461111111111112,0.0,0.12984722222222222,1.2608658032423004,1789.821772464019,3619.7434274649377,2.1
9,39338.69287360217,6354.153739412851,39338.69287360217,5.387787100292347,3.3306690738754696e-16,0.43583333333333335,0.0,0.0,1.2689396401634154,1200.0,0.0,2.0,7.020033000523307,3.3676765080296414e-16,0.07798611111111112,0.0,0.16234722222222225,1.3321113431755902,1299.7748912376358,1330.2577447963615,2.1666666666666665
10,41174.00193747972,6182.9100466942955,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,6.987130824204807,3.3306690738754696e-16,0.08931944444444445,0.0,0.06455555555555555,0.8247695713045196,803.8862071272396,0.0,1.7666666666666666
11,41174.00193747972,5036.343189681883,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,6.976692639460356,0.0017183744627287001,0.06420833333333334,0.0,0.140875,1.4357298562472613,1392.4587513788958,1316.2888686901283,2.066666666666667
12,41174.00193747972,5715.623763030778,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,7.065434311096263,0.009466554067976396,0.05269444444444445,0.0006805555555555556,0.1644027777777778,1.085091458054911,1247.002388522367,637.4051901000672,2.066666666666667
13,41174.00193747972,7166.114920132467,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,6.9406041445538476,3.4416913763379854e-16,0.0777638888888889,0.0025138888888888893,0.07712500000000001,1.2611995950412158,1440.9398123874037,1898.6316860734967,2.1
14,41174.00193747972,5271.128595179267,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,7.0279098252379475,3.552713678800501e-16,0.07181944444444444,0.0,0.08552777777777779,0.9834857658436362,2111.0189179931717,4438.166033797054,2.2
15,41174.00193747972,6649.5173167698995,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,6.979906608391753,0.0004999664969866924,0.08561111111111111,0.0,0.013402777777777779,0.8361255636183494,1501.1304069494392,2221.2996807845466,2.2
16,41174.00193747972,8335.063509670523,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,6.875429288963147,3.2566542055671256e-16,0.07111111111111111,0.0,0.025138888888888888,1.1303076874572209,1401.8932714412344,2409.970796326926,2.066666666666667
17,41174.00193747972,4118.783145872169,41174.00193747972,5.342714012708274,3.3306690738754696e-16,0.4608333333333333,0.0,0.0,1.2450861157466415,1200.0,0.0,2.0,7.097759229252911,3.4046839421838136e-16,0.05740277777777778,0.001958333333333333,0.09384722222222222,1.006250548727612,1562.8459359291164,3035.1206860804255,2.066666666666667
