generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,7141.82025032612,411.58681129922456,7141.82025032612,6.65411912031316,2.220446049250313e-16,0.0,0.0,0.0,0.0,3559.478138806779,9785.922317532797,3.0,6.431686705457393,0.059656440191744674,0.007930555555555555,0.05395833333333333,0.2230138888888889,5.114419184000858,5257.55335610655,12656.05110091681,3.7666666666666666
1,9461.518908506834,1506.2233801615332,9461.518908506834,6.339460324038337,2.220446049250313e-16,0.0,0.0,0.0,2.7771885679494392,6226.130718240524,25491.151427019922,3.0,6.899783092641001,3.848773152033876e-16,0.0004583333333333333,0.01976388888888889,0.03998611111111112,2.6870235254187977,4179.38230477835,12355.388116554965,3.1333333333333333
2,10758.82049648908,2290.8217799698236,10758.82049648908,6.690648251496915,2.220446049250313e-16,0.0,0.0,0.0,0.0,2295.6557918669214,3504.780231713631,3.0,6.959680630035773,2.257453483404485e-16,0.010222222222222221,0.0,0.005236111111111111,1.0052274386122233,4133.608897474281,13384.63860517259,2.8333333333333335
3,21568.72170430597,4238.913834971857,21568.72170430597,5.861516126701586,2.220446049250313e-16,0.0020833333333333333,0.0,0.0,1.7055770196664712,4971.591379140824,18003.316520646324,3.0,6.926335628066537,2.220446049250313e-16,0.0014166666666666666,0.0,0.0,0.7870322885719984,3780.173232610694,11530.515738476513,2.9
4,21568.72170430597,4423.456519942626,21568.72170430597,5.861516126701586,2.220446049250313e-16,0.0020833333333333333,0.0,0.0,1.7055770196664712,4971.591379140824,18003.316520646324,3.0,6.774391201562136,2.516505522483688e-16,0.0069722222222222225,0.0032777777777777775,0.008833333333333334,1.1699190245289055,4172.428823538534,13362.101397817345,2.8666666666666667
5,27415.177546154966,5742.058195990388,27415.177546154966,5.618264324984964,2.220446049250313e-16,0.06875,0.0,0.0,1.5058075356151588,4195.783239981146,13501.626915738094,3.0,6.786155380384533,2.4424906541753446e-16,0.009333333333333334,0.0034027777777777776,0.0,1.412505330882531,4352.6446284592375,15124.18384754192,2.7666666666666666
6,27415.177546154966,6683.857302198477,27415.177546154966,5.618264324984964,2.220446049250313e-16,0.06875,0.0,0.0,1.5058075356151588,4195.783239981146,13501.626915738094,3.0,6.804091396726149,0.00041524837989791635,0.013625000000000002,0.0,0.052569444444444446,1.286351217726375,4742.841891957485,16856.124168649327,2.9
7,27415.177546154966,6247.210370989811,27415.177546154966,5.618264324984964,2.220446049250313e-16,0.06875,0.0,0.0,1.5058075356151588,4195.783239981146,13501.626915738094,3.0,6.824063137130715,2.294460917558657e-16,0.009125,0.0,0.02727777777777778,0.9688756276203268,4435.425444390906,15190.185161006937,2.8333333333333335
8,34452.47964796091,7013.969460835176,34452.47964796091,5.388428704439444,2.220446049250313e-16,0.16458333333333333,0.0,0.0,1.2886734835268276,3130.0120082903136,7349.568496288662,3.0,6.811063321248366,2.331468351712829e-16,0.010069444444444445,0.0,0.013791666666666669,1.401721708267747,4066.2900247871794,13447.386447039264,2.8333333333333335
9,34452.47964796091,6021.440902670734,34452.47964796091,5.388428704439444,2.220446049250313e-16,0.16458333333333333,0.0,0.0,1.2886734835268276,3130.0120082903136,7349.568496288662,3.0,6.690423897445545,2.294460917558657e-16,0.018041666666666668,0.0,0.058513888888888886,0.9255761359527663,4655.037206469127,16747.867706550544,2.6
10,34452.47964796091,6942.612483936113,34452.47964796091,5.388428704439444,2.220446049250313e-16,0.16458333333333333,0.0,0.0,1.2886734835268276,3130.0120082903136,7349.568496288662,3.0,6.741246832209408,2.1926904736346843e-16,0.029750000000000002,0.0,0.03023611111111111,1.0939413809085266,4281.598953869355,14578.589769517177,2.7
11,37887.85915190911,8735.454899734337,37887.85915190911,5.261450698910032,2.220446049250313e-16,0.44333333333333336,0.0,0.0,1.424745899160801,2614.843445258334,3689.060671550014,2.0,6.648593884322984,2.266705341943028e-16,0.036013888888888894,0.0,0.05631944444444445,0.9473419663505136,3959.3604918364117,12860.438218199091,2.533333333333333
12,37887.85915190911,13792.380978369887,37887.85915190911,5.261450698910032,2.220446049250313e-16,0.44333333333333336,0.0,0.0,1.424745899160801,2614.843445258334,3689.060671550014,2.0,6.335221153038118,2.183438615096141e-16,0.10062499999999999,0.0,0.0,1.0247835590128294,4156.382437305085,13505.466603503613,2.5
13,37887.85915190911,14461.01261582588,37887.85915190911,5.261450698910032,2.220446049250313e-16,0.44333333333333336,0.0,0.0,1.424745899160801,2614.843445258334,3689.060671550014,2.0,6.337852854662199,2.1926904736346843e-16,0.0997638888888889,0.0,0.0,1.0124173543585846,3630.814145479992,10384.627540047328,2.3
14,38427.35662477243,17935.958535017813,38427.35662477243,5.278665101227338,2.220446049250313e-16,0.48083333333333333,0.0,0.0,1.3705640242251615,2614.843445258334,3689.060671550014,2.0,6.209588430985365,2.183438615096141e-16,0.12712500000000002,0.0,0.016444444444444446,0.9420280421672992,4312.504659720586,14363.0011753286,2.2
15,40685.329002350474,20004.384243848184,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,6.0718726024786465,2.2019423321732272e-16,0.13704166666666667,0.0,0.00075,1.4011682636669525,3784.8536591535685,11646.133328843345,2.033333333333333
16,40685.329002350474,23621.573353869942,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,5.758488382787499,2.220446049250313e-16,0.16545833333333335,0.0,0.030972222222222224,1.4966527754821706,3762.2635414164147,11441.990296169935,2.0
17,40685.329002350474,28932.37231049184,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,5.534697754194784,2.220446049250313e-16,0.22323611111111114,0.0,0.010472222222222221,1.2481597649765832,3451.54406732262,9359.953350406384,2.0
18,40685.329002350474,24693.44419042311,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,5.754426733682654,2.220446049250313e-16,0.1715416666666667,0.0,0.0,1.1628872211717258,3292.9796898725026,8629.859237489214,2.0
19,40685.329002350474,22339.926620891336,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,5.7355289422094105,2.220446049250313e-16,0.14093055555555553,0.0,0.0,1.2142927110309287,3377.4236042735906,8918.803111578274,2.0
20,40685.329002350474,27649.788731831075,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,5.615385691502846,0.0024157558811571324,0.21929166666666663,0.0,0.015777777777777776,1.3748368709670753,3267.0603833056894,8186.369737529668,2.0
21,40685.329002350474,29828.048999139537,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,5.5109126523024665,2.220446049250313e-16,0.20298611111111112,0.0,0.0,1.3877615243089665,3062.028401588101,6895.263207563288,2.0
22,40685.329002350474,26581.348379060077,40685.329002350474,5.127841636767843,2.220446049250313e-16,0.28875,0.0,0.0,1.2931248218357763,2614.843445258334,3689.060671550014,2.0,5.859198566857644,2.220446049250313e-16,0.17320833333333333,0.0,0.0,1.2247758369407376,2532.594129777651,4598.49961782523,2.0
23,40890.2078570581,25578.153038768716,40890.2078570581,5.152797256368231,2.220446049250313e-16,0.19625,0.0,0.0,1.279765341016977,2431.6833249685415,2590.0999498112765,2.0,5.786411651400047,2.257453483404485e-16,0.1402222222222222,0.0,0.006597222222222223,1.3889336774504648,2923.7906380527816,6492.844908915361,2.0
24,40890.2078570581,25766.297546057707,40890.2078570581,5.152797256368231,2.220446049250313e-16,0.19625,0.0,0.0,1.279765341016977,2431.6833249685415,2590.0999498112765,2.0,5.88178518506749,2.294460917558657e-16,0.15704166666666666,0.0,0.0,1.025209687840128,2681.997645432106,4977.682527934798,2.0
25,40890.2078570581,29635.537729710744,40890.2078570581,5.152797256368231,2.220446049250313e-16,0.19625,0.0,0.0,1.279765341016977,2431.6833249685415,2590.0999498112765,2.0,5.647920183582288,2.257453483404485e-16,0.1538888888888889,0.0,5.555555555555556e-05,1.343222571429232,2557.508073100986,4484.5758809347035,2.0
26,40890.2078570581,31229.5046894697,40890.2078570581,5.152797256368231,2.220446049250313e-16,0.19625,0.0,0.0,1.279765341016977,2431.6833249685415,2590.0999498112765,2.0,5.666988984430733,2.257453483404485e-16,0.15812500000000004,0.0,0.0,1.2363450801492049,2318.411965544945,3220.3021182857415,2.0
27,40890.2078570581,19548.758665725134,40890.2078570581,5.152797256368231,2.220446049250313e-16,0.19625,0.0,0.0,1.279765341016977,2431.6833249685415,2590.0999498112765,2.0,5.950737376961058,2.220446049250313e-16,0.09734722222222221,0.0,0.034180555555555554,1.4828288120510382,3237.049518650485,8542.297111902913,2.0
28,40890.2078570581,26105.478479000267,40890.2078570581,5.152797256368231,2.220446049250313e-16,0.19625,0.0,0.0,1.279765341016977,2431.6833249685415,2590.0999498112765,2.0,5.818610527932336,2.220446049250313e-16,0.11351388888888889,0.0,0.008416666666666666,1.1424099639555343,2629.3570917265633,5303.363245609349,2.0
