generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,9471.881316379231,614.0452579667185,9471.881316379231,5.81564911206549,2.220446049250313e-16,0.17416666666666666,0.0,0.0,3.1265639393468594,2550.0495524958214,4823.90638432887,3.0,6.644031818813125,0.007474627614224322,0.00973611111111111,0.03195833333333333,0.2550972222222222,5.143026602702525,5117.373492614316,12819.465050957728,3.966666666666667
1,16633.0810492398,1088.577289276861,16633.0810492398,6.07200151034994,2.220446049250313e-16,0.0,0.0,0.0,2.296503586475855,1475.7729143415324,192.6651700857092,3.0,6.643832505098846,0.024123353594920075,0.022083333333333337,0.007319444444444444,0.2248888888888889,3.20681068112688,4872.669515346989,14820.461270923874,3.1333333333333333
2,16633.0810492398,1209.3213251557434,16633.0810492398,6.07200151034994,2.220446049250313e-16,0.0,0.0,0.0,2.296503586475855,1475.7729143415324,192.6651700857092,3.0,6.964525683053592,2.519283562823366e-05,0.002597222222222222,0.009736111111111112,0.23666666666666672,3.3735943359948086,3211.169917822219,7813.508892301152,3.1
3,16633.0810492398,1052.7320191890003,16633.0810492398,6.07200151034994,2.220446049250313e-16,0.0,0.0,0.0,2.296503586475855,1475.7729143415324,192.6651700857092,3.0,7.199872762003194,3.090120751873352e-16,0.006486111111111111,0.0016666666666666668,0.151,2.344093791314371,2839.6883719284438,7431.347801574975,2.8333333333333335
4,22762.39196644735,3650.843790230743,22762.39196644735,6.263333104057633,3.3306690738754696e-16,0.0,0.0,0.0,1.2117093479173047,1200.0,0.0,3.0,6.794176749563204,0.03266791696702659,0.005861111111111111,0.013402777777777779,0.05999999999999999,2.8153798765088305,2480.7231725830648,4741.112674964648,3.1333333333333333
5,22762.39196644735,1407.5463446151111,22762.39196644735,6.263333104057633,3.3306690738754696e-16,0.0,0.0,0.0,1.2117093479173047,1200.0,0.0,3.0,7.177654444036415,3.478698810492157e-16,0.0029861111111111113,0.004347222222222222,0.07458333333333335,1.3537974153889687,1435.5429932092613,1560.5206176786496,2.6666666666666665
6,22762.39196644735,2866.047756334731,22762.39196644735,6.263333104057633,3.3306690738754696e-16,0.0,0.0,0.0,1.2117093479173047,1200.0,0.0,3.0,7.129880809197366,0.003807807712260319,0.0029583333333333336,0.0,0.013736111111111112,0.8709087125574676,1276.8432462483677,1255.6179320632862,2.533333333333333
7,22762.39196644735,2861.4620776127217,22762.39196644735,6.263333104057633,3.3306690738754696e-16,0.0,0.0,0.0,1.2117093479173047,1200.0,0.0,3.0,7.1201411254175735,2.923587298179579e-16,0.021277777777777777,0.0013333333333333333,0.021249999999999998,0.6007493568035646,1783.7477452869693,3538.762420581041,2.3333333333333335
8,24946.466425347448,5765.473902106826,24946.466425347448,6.11264122298788,2.220446049250313e-16,0.0,0.0,0.0,1.421233085501906,1200.0,0.0,3.0,7.103666228155748,2.7385501274087196e-16,0.0,0.0009166666666666666,0.026583333333333334,0.676574382634954,1315.0572788898196,736.5302111658483,2.6666666666666665
9,24946.466425347448,3134.3733885135985,24946.466425347448,6.11264122298788,2.220446049250313e-16,0.0,0.0,0.0,1.421233085501906,1200.0,0.0,3.0,7.236526691380849,2.6645352591003756e-16,0.0024444444444444444,0.0,0.03930555555555556,1.062857906765975,1500.9030034118443,1979.6811548236208,2.3333333333333335
