generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,8822.332800662034,355.52897553244287,8822.332800662034,6.377387644373016,3.3306690738754696e-16,0.5095833333333334,0.0,0.0,1.4158944922770873,4137.840272850541,12827.041637103346,4.0,6.708383788222712,0.01453981686193404,0.023658333333333337,0.0127,0.165125,3.9202587662474815,4022.253580759939,10678.252651786595,3.94
1,24590.862111600705,1164.5306311262912,24590.862111600705,5.549304883502471,4.440892098500626e-16,0.19458333333333333,0.0,0.0,1.9013817937190607,7059.921127321644,30359.526763930306,2.0,6.793570925068186,0.016188189202634345,0.032141666666666666,0.006858333333333333,0.17600833333333335,2.910797449711622,4865.200144254698,16139.829535252495,3.74
2,34141.96526678986,3386.2304790438584,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,6.864951537557381,0.005139321692071272,0.04430833333333333,0.011924999999999998,0.14059166666666664,2.7866125940317534,4909.577529726919,15911.063173125658,2.46
3,34141.96526678986,4096.374488141341,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,6.906083705158408,0.01246035103425172,0.06235833333333333,0.011116666666666669,0.106025,1.6872091070098085,3164.2477500590376,8158.456901265345,2.58
4,34141.96526678986,3628.722450855812,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,7.032552487070376,0.01097470163164605,0.05988333333333332,0.0,0.064325,1.3581253629030698,2281.386334930542,5983.158344502761,2.74
5,34141.96526678986,2906.707518466445,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,7.063577875008589,3.730349362740526e-16,0.06661666666666667,0.0,0.10096666666666668,1.5702471263026643,1893.2323461193994,3792.451214750951,2.48
6,34141.96526678986,2616.468264469791,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,7.10084256397128,0.004853244058529387,0.062174999999999994,0.0023,0.073925,1.2520050772611875,2297.592065164984,5493.388919106032,2.78
7,34141.96526678986,4198.908826671587,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,6.898926338186072,3.774758283725532e-16,0.08990000000000001,0.0011166666666666666,0.064275,1.3835677723929383,1992.0679321496532,4711.890470893576,2.6
8,34141.96526678986,4041.338692846786,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,6.81772827068033,0.01907279518176792,0.11221666666666666,0.008816666666666665,0.12318333333333331,2.0751402542378297,2587.7510479810358,6015.347337553649,2.7
9,34141.96526678986,3869.01042470363,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,7.037392007494563,0.0005769534146255129,0.093825,0.0013666666666666666,0.06376666666666667,1.516573402961307,2129.528610089557,5224.192573768838,2.8
10,34141.96526678986,4745.682684156303,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,6.966579176396027,1.98899642474977e-05,0.090925,0.0010249999999999999,0.07226666666666666,1.1006667252373405,1506.2487681029459,2015.0055612889566,2.9
11,34141.96526678986,5449.434248475158,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,6.782446704035444,0.0010801521291461953,0.0321,0.0011583333333333333,0.0872,1.225295967357996,1746.3482768524052,2436.172812333246,2.78
12,34141.96526678986,4087.194142839951,34141.96526678986,5.404670784075413,4.440892098500626e-16,0.1375,0.0,0.0,1.5227466187534948,1200.0,0.0,3.0,7.036900196656928,3.248902089899419e-05,0.04045,0.0010416666666666667,0.09586666666666666,1.4323892881083662,1501.5368792245542,2380.862432417728,2.5
13,34700.36364200907,6524.988523612076,34700.36364200907,5.722519672530387,4.440892098500626e-16,0.23208333333333334,0.0,0.0,1.0677720612764159,1200.0,0.0,2.0,6.85580029706357,0.004091843325445732,0.06871666666666666,0.00014166666666666665,0.046174999999999994,1.7825373337463468,1591.7545709132967,1493.1430176053202,2.38
14,34700.36364200907,7667.8300582535285,34700.36364200907,5.722519672530387,4.440892098500626e-16,0.23208333333333334,0.0,0.0,1.0677720612764159,1200.0,0.0,2.0,6.835833775127711,0.003617028021000359,0.11230833333333333,0.00044166666666666665,0.079,1.5374487220570268,1913.8822543986619,3641.1558122866973,2.5
15,34700.36364200907,4744.894159585032,34700.36364200907,5.722519672530387,4.440892098500626e-16,0.23208333333333334,0.0,0.0,1.0677720612764159,1200.0,0.0,2.0,6.974960246191087,0.00021279992853540764,0.01791666666666667,0.0032500000000000003,0.06119166666666666,1.6194535764340408,1733.6704819084414,2772.9434985403054,2.42
16,34700.36364200907,4949.490217060255,34700.36364200907,5.722519672530387,4.440892098500626e-16,0.23208333333333334,0.0,0.0,1.0677720612764159,1200.0,0.0,2.0,6.936227865103101,3.4638958368304885e-16,0.013383333333333336,0.0,0.05078333333333333,1.519440276315199,1931.4272816195767,3667.583189758867,2.4
17,34700.36364200907,5205.179728910698,34700.36364200907,5.722519672530387,4.440892098500626e-16,0.23208333333333334,0.0,0.0,1.0677720612764159,1200.0,0.0,2.0,7.011992690412869,3.3084646133829665e-16,0.016916666666666667,0.0,0.02553333333333333,0.7376494012241737,1827.9726821535648,3485.3991783013244,2.14
18,39855.748687113126,6213.837579971707,39855.748687113126,5.380207320718683,2.220446049250313e-16,0.034583333333333334,0.0,0.0,1.134940660311523,1200.0,0.0,2.0,6.804405229295319,0.003664232769733191,0.04425,0.003933333333333334,0.03792500000000001,1.7950279731117893,2017.2998984030157,3517.022577826923,2.26
19,39855.748687113126,5679.559095057487,39855.748687113126,5.380207320718683,2.220446049250313e-16,0.034583333333333334,0.0,0.0,1.134940660311523,1200.0,0.0,2.0,6.86091046452658,3.086420008457935e-16,0.022933333333333333,0.0,0.05605,1.4540115958656612,1526.2078435164462,1631.2613713836274,2.02
20,39855.748687113126,4835.469756949975,39855.748687113126,5.380207320718683,2.220446049250313e-16,0.034583333333333334,0.0,0.0,1.134940660311523,1200.0,0.0,2.0,6.843234649284897,3.219646771412954e-16,0.033891666666666674,0.008516666666666667,0.05085,1.9804153402406568,1772.044168198611,2331.3341214378615,2.22
