generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
65,42096.33332687058,5352.212211910088,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,7.0594296648215185,2.4147350785597153e-16,0.009888888888888888,0.0,0.04786111111111112,1.098825435748341,1022.6131337649422,229.43416500308987,2.7666666666666666
66,42096.33332687058,7869.838815543102,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.662061682613272,2.636779683484747e-16,0.05711111111111111,0.0,0.11183333333333333,1.7096781887902528,1335.5174112804918,1312.614636882907,2.8666666666666667
67,42096.33332687058,8295.704564065054,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.632650242603329,0.01040823850931886,0.04055555555555556,0.0015833333333333333,0.07290277777777777,1.6876209746785797,1319.0925129917373,1190.7963355985014,2.533333333333333
68,42096.33332687058,9970.198295424196,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.737456159595434,2.821816854255606e-16,0.02913888888888889,0.0028333333333333335,0.09172222222222223,1.197857589783038,1267.6971270868387,927.1735129657952,2.433333333333333
69,42096.33332687058,5431.762446222151,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.8123410799776005,2.4147350785597153e-16,0.004763888888888889,0.0,0.034777777777777776,2.3451138020371967,1264.1412630136545,984.5365932836966,2.3
70,42096.33332687058,8199.32349982322,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.628572002693461,2.4147350785597153e-16,0.013763888888888888,0.0,0.0853611111111111,2.00885813433007,1146.3923375800302,516.1318040428552,2.2333333333333334
71,42096.33332687058,4710.119116854973,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.8271365132506485,2.525757381022231e-16,0.0037083333333333334,0.0023472222222222223,0.13768055555555553,1.5669559862340834,1427.2707030284512,1583.2737314683045,2.566666666666667
72,42096.33332687058,6740.3740373771,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.854580988359313,2.89583172256395e-16,0.015541666666666665,0.010402777777777778,0.035680555555555556,1.214789716957783,1241.362191523378,1044.0873517451193,2.566666666666667
73,42096.33332687058,5907.742187087055,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.989406289010969,2.4147350785597153e-16,0.009319444444444444,0.006083333333333333,0.06252777777777778,1.3783340625415745,1195.2826965992392,546.232573532922,2.933333333333333
74,42096.33332687058,7723.937675837446,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.653672080847794,0.00827865069964799,0.017958333333333337,0.0,0.06163888888888889,1.098635766209132,1210.2569949218512,257.3368088271878,3.0
