generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,0.0,0.0,0.0,5.941170432927716,6.661338147750939e-16,0.004583333333333333,0.0,0.14083333333333334,3.640395209358881,2687.9730479262535,4893.329049825633,5.0,6.325002523673974,0.05056800785423583,0.01336111111111111,0.01675,0.20940277777777774,6.058663270373481,4809.678559657353,11363.984994435481,3.8
1,8871.403677298134,295.7134559099378,8871.403677298134,5.64727752919628,4.440892098500626e-16,0.09916666666666667,0.0,0.0,3.493681824051161,1135.32366223945,0.0,5.0,6.423155404785182,0.054393725101329525,0.012430555555555554,0.07443055555555556,0.25611111111111107,7.351871095474943,3686.4057157324473,5753.175608124924,3.9
2,8871.403677298134,473.78690423988274,8871.403677298134,5.64727752919628,4.440892098500626e-16,0.09916666666666667,0.0,0.0,3.493681824051161,1135.32366223945,0.0,5.0,6.319960196421735,7.438494264988549e-16,0.026375,0.02691666666666667,0.16248611111111114,6.197317480713995,1809.337901795616,1005.1915958877821,4.2
3,12463.302406672652,1355.2289495706164,12463.302406672652,6.0215090396350615,2.6645352591003757e-15,0.0,0.13208333333333333,0.0,3.5270449540925704,918.4747280447925,0.0,3.0,6.391869858864572,0.016351604067125082,0.03176388888888889,0.04988888888888889,0.12330555555555556,5.031318526953699,1658.143885516017,1343.3742606914752,3.5
4,18872.016293926175,2588.0899812358307,18872.016293926175,5.673788990487335,2.6645352591003757e-15,0.005833333333333334,0.13125,0.0,3.221665323376864,763.8844619559662,0.0,3.0,6.277911818311213,0.03808777696290448,0.019458333333333334,0.06075,0.11788888888888889,5.053849528231969,1707.4180577350658,1449.9720147555015,3.466666666666667
5,18872.016293926175,2104.3633687090764,18872.016293926175,5.673788990487335,2.6645352591003757e-15,0.005833333333333334,0.13125,0.0,3.221665323376864,763.8844619559662,0.0,3.0,6.558209394862158,0.03364045344892539,0.033666666666666664,0.07818055555555556,0.19270833333333334,3.8359904365599506,1385.96437097547,622.351921554593,3.533333333333333
6,18872.016293926175,3956.351871988702,18872.016293926175,5.673788990487335,2.6645352591003757e-15,0.005833333333333334,0.13125,0.0,3.221665323376864,763.8844619559662,0.0,3.0,6.36044441140754,0.009441559005398382,0.03830555555555556,0.08022222222222221,0.11663888888888889,4.654051050063805,1072.8777133941394,138.88723986444433,3.533333333333333
7,18872.016293926175,4584.027839178082,18872.016293926175,5.673788990487335,2.6645352591003757e-15,0.005833333333333334,0.13125,0.0,3.221665323376864,763.8844619559662,0.0,3.0,6.6379864269372115,0.008873070269785474,0.017388888888888888,0.080125,0.182625,3.0322758720028986,982.336355647854,83.23743274451344,3.1
8,19200.922988832495,3361.6456183229766,19200.922988832495,5.7064296617644,1.7763568394002505e-15,0.0175,0.13083333333333333,0.0,3.0568759289151357,764.1943513242396,0.0,3.0,6.212185302458293,0.013693944770029099,0.029208333333333336,0.10926388888888888,0.07134722222222221,2.9330549635882206,1151.897238937815,393.0700505258068,3.4
9,19200.922988832495,4085.388776905348,19200.922988832495,5.7064296617644,1.7763568394002505e-15,0.0175,0.13083333333333333,0.0,3.0568759289151357,764.1943513242396,0.0,3.0,6.223618337882155,0.036082251281568285,0.045083333333333336,0.10386111111111111,0.0875972222222222,3.3426108330189632,1068.6214710304523,246.56541846886097,3.4
10,19200.922988832495,5503.506293627401,19200.922988832495,5.7064296617644,1.7763568394002505e-15,0.0175,0.13083333333333333,0.0,3.0568759289151357,764.1943513242396,0.0,3.0,6.317211288212491,1.4951003398285442e-15,0.03509722222222222,0.09326388888888888,0.06165277777777778,2.847216829901977,897.8314135921112,148.05464549437696,3.2333333333333334
11,19200.922988832495,4249.817185320485,19200.922988832495,5.7064296617644,1.7763568394002505e-15,0.0175,0.13083333333333333,0.0,3.0568759289151357,764.1943513242396,0.0,3.0,6.4846027589786575,0.0005314239228983701,0.032625,0.09769444444444446,0.10640277777777778,2.9877669069708443,961.1367030896611,169.23411244719594,3.3333333333333335
12,21695.255031325356,4748.2236158800215,21695.255031325356,5.704843978693474,1.7763568394002505e-15,0.04833333333333333,0.13166666666666665,0.0,3.0454562737307738,763.5967407156008,0.0,3.0,6.346302414051166,0.005553773479091032,0.02258333333333333,0.1006388888888889,0.11523611111111111,4.09467139269026,966.3091394300262,45.39519663056698,3.3666666666666667
13,26919.258538117596,4433.0075083757865,26919.258538117596,5.554418900479017,1.7763568394002505e-15,0.05583333333333333,0.13125,0.0,2.499004271338001,768.366272821442,0.0,3.0,6.235556114887978,0.01840191939288399,0.04177777777777778,0.10636111111111111,0.06215277777777777,3.3502548868688247,1047.8727026802849,381.50896891275187,3.2333333333333334
