generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,0.0,0.0,0.0,6.761346065711919,1.3322676295501878e-15,0.06791666666666667,0.10666666666666667,0.09666666666666666,4.237662117295825,5376.143756681376,15343.049509601742,3.0,6.843406037648636,0.013441200424247868,0.006958333333333334,0.033,0.1991666666666667,5.212848738663619,5271.333861301921,13965.417516590078,4.0
1,6284.8945667367625,209.49648555789207,6284.8945667367625,6.765403541156643,4.440892098500626e-16,0.2633333333333333,0.0,0.0,1.5727558268792683,980.3925845817014,0.0,2.0,5.895425962227341,0.419218259751023,0.020972222222222222,0.11883333333333335,0.21541666666666667,6.320389523256614,4727.316434026089,7447.940638768096,3.8333333333333335
2,22992.154077419913,975.9016214718891,22992.154077419913,6.291666075768206,4.440892098500626e-16,0.0,0.0,0.0,1.0960763833991327,978.2125985721269,0.0,2.0,7.061128596861852,0.008278398189288405,0.023541666666666666,0.005597222222222223,0.23193055555555556,2.76052107474522,2785.8269424483346,7050.2159908072945,2.1666666666666665
3,24983.153446024153,2529.3378157862276,24983.153446024153,5.622663468799598,3.3306690738754696e-16,0.0,0.0,0.0,2.7416606473184038,978.2125985721269,0.0,2.0,6.891314433367569,0.005580721561651765,0.01933333333333333,0.02036111111111111,0.210125,3.1266218136710955,2844.0769403436034,5925.055178451697,2.3333333333333335
4,24983.153446024153,2725.6990123532096,24983.153446024153,5.622663468799598,3.3306690738754696e-16,0.0,0.0,0.0,2.7416606473184038,978.2125985721269,0.0,2.0,7.074455307535849,4.625929269271486e-16,0.003097222222222222,0.011541666666666667,0.07540277777777778,1.5812698471504112,2342.5851002645945,4768.962258162831,1.9666666666666666
5,29324.231061867245,2366.7404561628155,29324.231061867245,5.544398536858412,4.440892098500626e-16,0.13583333333333333,0.0,0.0,1.8394557976569699,975.9669725813196,0.0,2.0,6.978307358024046,0.025628982984838046,0.017055555555555553,0.018152777777777778,0.14286111111111113,2.6191083018286476,2489.2488751661026,5204.808746479876,2.4
6,39377.81953252208,3832.6839561768425,39377.81953252208,5.217852996176789,2.220446049250313e-16,0.014583333333333334,0.0,0.0,1.4108122237030567,764.7346342812389,0.0,2.0,6.8481976379878775,0.03996216795576005,0.034541666666666665,0.005347222222222223,0.17347222222222222,1.7159556278648203,2093.0868790817685,4841.431425817911,2.1
7,39377.81953252208,3645.429837222555,39377.81953252208,5.217852996176789,2.220446049250313e-16,0.014583333333333334,0.0,0.0,1.4108122237030567,764.7346342812389,0.0,2.0,6.98695259572601,0.020337849701686492,0.022916666666666665,0.0015,0.06826388888888889,1.9608660177408581,1824.7070699675178,3993.4589280109135,2.2
8,39377.81953252208,1549.4803300113285,39377.81953252208,5.217852996176789,2.220446049250313e-16,0.014583333333333334,0.0,0.0,1.4108122237030567,764.7346342812389,0.0,2.0,7.054129774417803,0.008525147045690646,0.0025,0.0016666666666666668,0.14797222222222223,3.287690090763819,2119.2784206656042,4611.463603077143,2.6
9,39377.81953252208,2767.0400255428403,39377.81953252208,5.217852996176789,2.220446049250313e-16,0.014583333333333334,0.0,0.0,1.4108122237030567,764.7346342812389,0.0,2.0,7.0320218757266595,3.1456319031046104e-16,0.033805555555555554,0.0022222222222222222,0.021069444444444443,0.938946606068702,1578.4854608442483,3810.856243282487,2.1
