generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
0,23304.65825159275,468.90668154866216,23304.65825159275,5.966624299282139,2.220446049250313e-16,0.36625,0.0,0.0,2.0723339105240233,2455.693132388118,2734.1587943287063,3.0,6.5590695539323125,0.06327691105562533,0.020566666666666667,0.03293333333333333,0.21390833333333334,5.528843857611881,4756.373162007006,10262.895050582849,4.06
1,23304.65825159275,1709.4083049316084,23304.65825159275,5.966624299282139,2.220446049250313e-16,0.36625,0.0,0.0,2.0723339105240233,2455.693132388118,2734.1587943287063,3.0,6.9597152390055985,0.0037743921500285717,0.01965,0.003466666666666667,0.184575,2.087312134427763,3071.1903271450947,6777.7618386205495,3.02
2,23304.65825159275,1976.26419442649,23304.65825159275,5.966624299282139,2.220446049250313e-16,0.36625,0.0,0.0,2.0723339105240233,2455.693132388118,2734.1587943287063,3.0,6.99034511409896,0.005996860496314045,0.019741666666666668,0.0016833333333333333,0.06225,1.2797355103197565,2464.5518073950625,4414.048760035544,2.8
3,28486.332569136543,2253.407277616435,28486.332569136543,5.789204244334247,2.220446049250313e-16,0.3229166666666667,0.0,0.0,1.8615243687364453,1873.6033784417734,0.0,3.0,6.8142278836629195,0.010370784665391188,0.03801666666666667,0.0028000000000000004,0.037658333333333335,1.5353406300428218,2843.4338821120937,5280.3345762723275,2.88
4,28486.332569136543,2436.1028573140734,28486.332569136543,5.789204244334247,2.220446049250313e-16,0.3229166666666667,0.0,0.0,1.8615243687364453,1873.6033784417734,0.0,3.0,6.918889524512383,0.0016410180166329847,0.03024166666666667,0.0078000000000000005,0.10362500000000001,1.5744376655590728,2474.1698401592207,4663.103090817799,2.96
5,28486.332569136543,1620.9915570256605,28486.332569136543,5.789204244334247,2.220446049250313e-16,0.3229166666666667,0.0,0.0,1.8615243687364453,1873.6033784417734,0.0,3.0,6.985603111798221,0.00584886891756335,0.046141666666666664,0.0,0.09719166666666668,1.6511894474912594,2775.6530889151104,7426.380147627052,2.68
6,28486.332569136543,2408.447439411071,28486.332569136543,5.789204244334247,2.220446049250313e-16,0.3229166666666667,0.0,0.0,1.8615243687364453,1873.6033784417734,0.0,3.0,6.980370391967187,0.0022983668450037033,0.025583333333333336,0.0,0.05409166666666667,1.6914246494877514,1572.0679076536287,1771.6748162364713,2.52
7,28486.332569136543,2147.486234183489,28486.332569136543,5.789204244334247,2.220446049250313e-16,0.3229166666666667,0.0,0.0,1.8615243687364453,1873.6033784417734,0.0,3.0,7.103351703901655,3.5749181392930043e-16,0.02215,0.0038583333333333334,0.11798333333333332,1.5200611257274659,1338.362446294945,1065.0633598482045,2.34
8,29821.647675827015,3284.4675734288317,29821.647675827015,5.620908408208758,2.220446049250313e-16,0.13833333333333334,0.0,0.0,1.6461985278810234,1873.6033784417734,0.0,3.0,6.963463862466431,1.925278097239226e-05,0.035133333333333336,0.004316666666666667,0.12145833333333333,4.326644421590671,1974.6407909773116,2552.4546892037674,2.96
9,29821.647675827015,3345.5594976376847,29821.647675827015,5.620908408208758,2.220446049250313e-16,0.13833333333333334,0.0,0.0,1.6461985278810234,1873.6033784417734,0.0,3.0,7.006282983936506,0.003478481841702176,0.0219,0.0017749999999999999,0.08854999999999999,1.5896925310997583,1839.2559491372317,2160.151836909901,2.92
10,29821.647675827015,2103.597911305419,29821.647675827015,5.620908408208758,2.220446049250313e-16,0.13833333333333334,0.0,0.0,1.6461985278810234,1873.6033784417734,0.0,3.0,7.045922876875648,0.007226696930956757,0.045233333333333334,0.007333333333333334,0.07887499999999999,1.4592052640852022,1859.2719745764975,1688.5506782758875,2.94
11,29821.647675827015,1424.7941973526426,29821.647675827015,5.620908408208758,2.220446049250313e-16,0.13833333333333334,0.0,0.0,1.6461985278810234,1873.6033784417734,0.0,3.0,7.2065530406634775,3.019806626980426e-16,0.011033333333333334,0.0015083333333333335,0.084175,1.1090720923964914,1840.068853447117,1991.308449330905,3.14
12,31185.050755425254,2628.7041039322044,31185.050755425254,5.53083814224515,2.220446049250313e-16,0.19,0.0,0.0,1.610342159230341,1200.0,0.0,5.0,6.938269987500528,0.001241473828998324,0.03211666666666667,0.0073750000000000005,0.06700833333333332,2.2671054131418726,2257.845841064662,4412.702222075942,3.44
13,34065.33433373466,3193.1977360001433,34065.33433373466,5.558484365928316,2.220446049250313e-16,0.48791666666666667,0.0,0.0,1.501350559434415,1200.0,0.0,2.0,6.951175371492071,0.01755935824970665,0.032483333333333336,0.0195,0.12059999999999998,1.9147718920210992,1981.8781366108012,2218.5572743345856,3.64
14,39733.15064501359,4428.897020549803,39733.15064501359,5.412763509908317,4.440892098500626e-16,0.22541666666666665,0.0,0.0,1.5286337183265586,1421.1278316524526,270.61099729979003,2.0,6.87552142615802,0.02492309553596743,0.060250000000000005,0.016625,0.10204999999999999,1.8109068335060812,1696.6225378288132,1749.7273042883714,3.42
15,41652.71161991812,6835.2416085737,41652.71161991812,5.277496865670252,4.440892098500626e-16,0.63375,0.0,0.0,1.1331434292851135,1511.0324700539486,0.0,2.0,6.806265094790096,0.0070838722278138274,0.0825,0.0,0.064625,1.4824584051039462,1817.9170994839794,2498.9197154673475,2.66
16,41652.71161991812,6321.418633242803,41652.71161991812,5.277496865670252,4.440892098500626e-16,0.63375,0.0,0.0,1.1331434292851135,1511.0324700539486,0.0,2.0,6.78847266335246,0.01645615131928445,0.061116666666666666,0.0023666666666666667,0.12045,1.6652752083100273,1602.5517447997659,1886.3285113408037,2.22
17,43325.84018472474,7662.163618435797,43325.84018472474,5.277436117280502,2.220446049250313e-16,0.6920833333333334,0.0,0.0,1.1885702806910972,1511.0324700539486,0.0,2.0,6.811855045908711,3.4305891460917336e-16,0.057558333333333336,0.003616666666666667,0.12468333333333334,1.8770710030199844,1925.8164591780776,2841.981753547914,2.48
18,44610.37537994198,9181.006279635367,44610.37537994198,5.287063347560619,2.220446049250313e-16,0.6704166666666667,0.0,0.0,1.2068168649953215,1511.0324700539486,0.0,2.0,6.678903215135136,0.05367176979343524,0.09491666666666668,0.008116666666666666,0.035908333333333334,1.3577518381741185,2011.928511411251,3833.516218266802,2.18
19,44610.37537994198,7546.748275396729,44610.37537994198,5.287063347560619,2.220446049250313e-16,0.6704166666666667,0.0,0.0,1.2068168649953215,1511.0324700539486,0.0,2.0,6.728111137630051,0.006453354291973983,0.0798,0.0,0.05689999999999999,1.569820161408606,1901.0449129749147,3606.662653698407,2.0
20,44610.37537994198,3901.12395052273,44610.37537994198,5.287063347560619,2.220446049250313e-16,0.6704166666666667,0.0,0.0,1.2068168649953215,1511.0324700539486,0.0,2.0,6.971699763429821,3.552713678800501e-16,0.030458333333333334,0.0,0.06146666666666666,1.3149256406435046,1525.4271970017844,1926.9332919778767,2.28
21,45204.11357655018,9841.909048073823,45204.11357655018,5.232986407551979,2.220446049250313e-16,0.6154166666666666,0.0,0.0,1.2923775785116067,1511.0324700539486,0.0,2.0,6.775206847506021,3.26405569239796e-16,0.09824999999999999,0.0025416666666666665,0.049475,1.1094717785679178,1720.5345582389375,2075.672203052057,2.14
22,46201.0370174541,9646.894260463077,46201.0370174541,5.156402083182741,2.220446049250313e-16,0.55,0.0,0.0,1.2970076148879655,1511.0324700539486,0.0,2.0,6.860758160166956,4.20233037732376e-05,0.10765833333333333,0.004308333333333333,0.07811666666666667,1.1995578704584897,1321.7473506942804,1199.1437755208544,1.98
23,46201.0370174541,6949.574104678979,46201.0370174541,5.156402083182741,2.220446049250313e-16,0.55,0.0,0.0,1.2970076148879655,1511.0324700539486,0.0,2.0,6.880309715497884,0.0007296531303581566,0.06266666666666666,0.0016916666666666668,0.0967833333333333,1.5622705859420603,1847.441345442381,2688.1955560188712,2.26
24,46201.0370174541,7800.02408115856,46201.0370174541,5.156402083182741,2.220446049250313e-16,0.55,0.0,0.0,1.2970076148879655,1511.0324700539486,0.0,2.0,6.924815302450521,0.013161553254427942,0.08115,0.0017499999999999998,0.09383333333333335,0.8882054244987926,1368.4212579984398,1392.323892196519,2.06
